Longitude,Latitude
59.93361655312478,52.64303988049128
59.87422791866603,52.4718190158638
60.10332153258257,52.361074004296654
60.113785294128995,52.187584728954086
60.02109378805758,52.020616504749974
60.14196056422323,51.874936544340926
60.42435489451964,51.89702253758557
60.65596477070962,51.83831832275493
60.64380441135604,51.67246620632682
60.87200294970148,51.56581761383302
61.10568141230883,51.460529132229624
61.28824345572558,51.32306823151124
61.369538079711255,51.15273800577648
61.32188169607097,50.978025640020796
61.151151542880086,50.8372685721068
60.9000265171389,50.75612127562658
60.620959713477845,50.726134760575185
60.339968662599404,50.74330425757574
60.09714131756321,50.787286868618054
59.922359331665945,50.64772326855198
59.74415430687768,50.50796674530135
59.47635485550793,50.45545442991708
59.3047203276597,50.361410854368046
59.34210635856226,50.19038848198937
59.32976112532257,50.01530297707946
59.297799329121105,49.83853876922563
59.10540102218739,49.7122020039278
58.98198188179273,49.554555211431584
58.89614202175387,49.397302182421434
58.72864758794222,49.265257761470544
58.7426538079506,49.088400719317
58.784735558709684,48.91728151094727
58.671489108814534,48.75501012141966
58.52660328491181,48.621966739686656
58.46486345612475,48.44707671633546
58.40432307104617,48.272263933499175
58.37933475203094,48.093241952301526
58.38526903932892,47.92153204791729
58.26076981130563,47.77262152614553
58.36391935112679,47.61930689612643
58.3469803705984,47.44055442771704
58.300394448403964,47.26957652161816
58.15831907045004,47.125506785971
58.057999906183184,46.965272853412394
57.91536983967231,46.842673833952674
57.661700943359364,46.80971846244402
57.691015364973374,46.66676999967355
57.76830575362731,46.50143155281118
57.595147463117236,46.41515775325798
57.33983092513914,46.40360076713001
57.085519146079626,46.388295780820926
56.83429830958252,46.40412049928237
56.59468213127497,46.40653217186259
56.36506804820956,46.34871478177097
56.480823869019744,46.25312101325768
56.518438836831116,46.0758625994023
56.64418665009905,45.92371874922273
56.65712147664573,45.78848282064113
56.575504114545204,45.6474097891044
56.33082667115584,45.62865413255639
56.11251041654876,45.70131946006852
55.91536174922022,45.75175627790614
55.69036823259973,45.73358043981306
55.480869624444104,45.648392780758385
55.397507517137775,45.49422554480181
55.56110000788015,45.41630844020015
55.75945120751018,45.35675454687505
55.974286478900204,45.29829812902273
56.21247872888165,45.25556013245217
56.31486735896857,45.13687299694977
56.5615875751644,45.092357985123826
56.70633127569773,44.979962418152624
56.82221833719826,44.820217595859894
56.837018652760335,44.64865018811446
56.66370504247802,44.535385129076026
56.4148391119612,44.51572910901366
56.17192601267822,44.482964066176265
55.937970996128534,44.455488705823136
55.768113200899215,44.36468460225364
55.64677772258517,44.2072752782195
55.59300397831728,44.04111748650703
55.60450647264916,43.878671689522506
55.46413471971832,43.73107919407083
55.42441565719192,43.55362892514018
55.344249977775334,43.39957080413653
55.10323561469512,43.41215374821346
55.07367854539947,43.264332458601416
54.99482648842423,43.09828690142524
54.95283033616932,42.93947654753927
54.89699048163006,42.76787916498263
55.07808469592568,42.66215114432573
55.131196722644894,42.49429365227484
55.03225002166707,42.335591230577435
55.147652341804324,42.22321926834358
55.32203858550021,42.09868519926427
55.280601248080046,41.95211077413719
55.21210038870904,41.77964911444556
55.27640710125133,41.61662236462541
55.381270469602825,41.4628501004801
55.595389706162614,41.39911068525857
55.82545317040667,41.39326445397486
56.02618301634959,41.478921993494616
56.235047850107954,41.46095300808786
56.44302180752869,41.49355631746561
56.58349185247443,41.366777767408514
56.6209062940531,41.1959198085876
56.72100899304003,41.03366150882774
56.95023624358744,41.00076288970604
57.153972374541546,41.073051817960106
57.37360353903958,41.114498037430806
57.57773347220934,41.03621915286489
57.76467401659331,40.987297484561815
57.90751911597971,40.8565526753574
58.047948845171184,40.7263616598779
58.146317447265474,40.58240137568525
58.06383544032097,40.41587987957066
58.23372666788132,40.32323152478422
58.467078593879265,40.344407605034846
58.67929953035719,40.30003164385111
58.90753527131447,40.31919683753514
59.13384292488826,40.27380559040457
59.2783270173134,40.14334141219306
59.474998262637854,40.07768517138177
59.64670473531254,39.95733804832432
59.66406779148044,39.802295415986585
59.581628119123536,39.64460581856211
59.72646429854909,39.58974157015499
59.934038257960786,39.521508466117076
59.85512202939862,39.38804817849804
59.93070090080556,39.25883869148243
59.95097400778165,39.082521069095755
59.95991071099389,38.90334456746528
59.83004201046065,38.78322134596236
59.902885590459576,38.7089164010186
59.95973740718825,38.56613734351691
59.97266444420181,38.38732410538079
59.877865590737855,38.2763304071479
59.96767274170018,38.14375451384086
60.016306522408215,37.97337377722516
60.15751595297586,37.835595419727724
60.26815273533111,37.68446999435309
